,Goal,Set,Subset,Alg,learned,link,title,image_url
267,ZBLL,Pi,CP Solved,(U2) R' U R U2 R' U' R U2 R' U' R U2 R' U2 R (U2) f R F' U' R' F R' F' R2 F R' F' U S',True,google.com,Zbll Pi Cp Solved: (U2) R' U R U2 R' U' R U2 R' U' R U2 R' U2 R (U2) f R F' U' R' F R' F' R2 F R' F' U S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' U R U2 R' U' R U2 R' U' R U2 R' U2 R (U2) f R F' U' R' F R' F' R2 F R' F' U S'
268,ZBLL,Pi,Diag,(U2) R' F R U R' U' R' F' R2 F R' U R U' F',True,google.com,Zbll Pi Diag: (U2) R' F R U R' U' R' F' R2 F R' U R U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' F R U R' U' R' F' R2 F R' U R U' F'
269,ZBLL,Pi,Diag,(U2) S' R U R' S U R U' B U' B' R' ,True,google.com,Zbll Pi Diag: (U2) S' R U R' S U R U' B U' B' R' ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) S' R U R' S U R U' B U' B' R' 
270,ZBLL,Pi,Diag,F R2 U' R U' R U' R' U2 R' U R2 F',True,google.com,Zbll Pi Diag: F R2 U' R U' R U' R' U2 R' U R2 F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R2 U' R U' R U' R' U2 R' U R2 F'
271,ZBLL,Pi,Diag,(U2) L U L' U' F L F' U2 F L' F' U L U' L' R U R' U' f D f' U2 f D' f' U R U' R',True,google.com,Zbll Pi Diag: (U2) L U L' U' F L F' U2 F L' F' U L U' L' R U R' U' f D f' U2 f D' f' U R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) L U L' U' F L F' U2 F L' F' U L U' L' R U R' U' f D f' U2 f D' f' U R U' R'
272,ZBLL,Pi,Diag,(U2) R F' U' R2 U' F U F' R2 U F R',True,google.com,Zbll Pi Diag: (U2) R F' U' R2 U' F U F' R2 U F R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R F' U' R2 U' F U F' R2 U F R'
273,ZBLL,Pi,Diag,R F' U' R2 F U' F' U R2 U F R',True,google.com,Zbll Pi Diag: R F' U' R2 F U' F' U R2 U F R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R F' U' R2 F U' F' U R2 U F R'
274,ZBLL,Pi,Diag,(U) R U2 R' U2 R' F R' B' R2 F' R B R',True,google.com,Zbll Pi Diag: (U) R U2 R' U2 R' F R' B' R2 F' R B R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) R U2 R' U2 R' F R' B' R2 F' R B R'
275,ZBLL,Pi,Diag,(U2) S' R' U' R S U' R' U F' U F R,True,google.com,Zbll Pi Diag: (U2) S' R' U' R S U' R' U F' U F R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) S' R' U' R S U' R' U F' U F R
276,ZBLL,Pi,Diag,(U2) F R2 U' R U2 R U R' U R' U R2 F',True,google.com,Zbll Pi Diag: (U2) F R2 U' R U2 R U R' U R' U R2 F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) F R2 U' R U2 R U R' U R' U R2 F'
277,ZBLL,Pi,Diag,R' U' R U F' R' F U2 F' R F U' R' U R,True,google.com,Zbll Pi Diag: R' U' R U F' R' F U2 F' R F U' R' U R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U' R U F' R' F U2 F' R F U' R' U R
278,ZBLL,Pi,Diag,(U') F' R U F2 U R' U' R F2 U' R' F,True,google.com,Zbll Pi Diag: (U') F' R U F2 U R' U' R F2 U' R' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') F' R U F2 U R' U' R F2 U' R' F
279,ZBLL,Pi,Diag,(U) F' R U F2 R' U R U' F2 U' R' F,True,google.com,Zbll Pi Diag: (U) F' R U F2 R' U R U' F2 U' R' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) F' R U F2 R' U R U' F2 U' R' F
280,ZBLL,Pi,Vertical,(U') R' F' R U' r' F M' F U' R U R f' U' f,True,google.com,Zbll Pi Vertical: (U') R' F' R U' r' F M' F U' R U R f' U' f,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R' F' R U' r' F M' F U' R U R f' U' f
281,ZBLL,Pi,Vertical,r U' r' U' r U r' F R' F' R2 U' R',True,google.com,Zbll Pi Vertical: r U' r' U' r U r' F R' F' R2 U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r U' r' U' r U r' F R' F' R2 U' R'
282,ZBLL,Pi,Vertical,(U2) r' F R F' r U' R' U' R U' R',True,google.com,Zbll Pi Vertical: (U2) r' F R F' r U' R' U' R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) r' F R F' r U' R' U' R U' R'
283,ZBLL,Pi,Vertical,(U) M' F R' F r F2 U2 R U' r' F M,True,google.com,Zbll Pi Vertical: (U) M' F R' F r F2 U2 R U' r' F M,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) M' F R' F r F2 U2 R U' r' F M
284,ZBLL,Pi,Vertical,(U2) R U2 R' F2 r U r F r2 F r' U' r,True,google.com,Zbll Pi Vertical: (U2) R U2 R' F2 r U r F r2 F r' U' r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R U2 R' F2 r U r F r2 F r' U' r
285,ZBLL,Pi,Vertical,(U) R2 U' R2 F U R2 U' R2 F' U' R2 U R2 R U' r' F U2 R' F r U' M U2 R' F' r,True,google.com,Zbll Pi Vertical: (U) R2 U' R2 F U R2 U' R2 F' U' R2 U R2 R U' r' F U2 R' F r U' M U2 R' F' r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) R2 U' R2 F U R2 U' R2 F' U' R2 U R2 R U' r' F U2 R' F r U' M U2 R' F' r
286,ZBLL,Pi,Vertical,(U') F R' F' r U' r' U' R F R' U F2 R U' F',True,google.com,Zbll Pi Vertical: (U') F R' F' r U' r' U' R F R' U F2 R U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') F R' F' r U' r' U' R F R' U F2 R U' F'
287,ZBLL,Pi,Vertical,r' U r U r' U' r U R2 F R F' R,True,google.com,Zbll Pi Vertical: r' U r U r' U' r U R2 F R F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' U r U r' U' r U R2 F R F' R
288,ZBLL,Pi,Vertical,l F' L' F l' U L U L' U L,True,google.com,Zbll Pi Vertical: l F' L' F l' U L U L' U L,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=l F' L' F l' U L U L' U L
289,ZBLL,Pi,Vertical,S' R' F R' f' R2 U2 F' U f R' S,True,google.com,Zbll Pi Vertical: S' R' F R' f' R2 U2 F' U f R' S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' R' F R' f' R2 U2 F' U f R' S
290,ZBLL,Pi,Vertical,(U2) R2 F U R' F' R' F U' R2 F' U R' U' R,True,google.com,Zbll Pi Vertical: (U2) R2 F U R' F' R' F U' R2 F' U R' U' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R2 F U R' F' R' F U' R2 F' U R' U' R
291,ZBLL,Pi,Vertical,(U') R2 U R2 B' U' R2 U R2 B U R2 U' R2 (U2) r' F R F' U2 r U' R' U M U2 r U R',True,google.com,Zbll Pi Vertical: (U') R2 U R2 B' U' R2 U R2 B U R2 U' R2 (U2) r' F R F' U2 r U' R' U M U2 r U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R2 U R2 B' U' R2 U R2 B U R2 U' R2 (U2) r' F R F' U2 r U' R' U M U2 r U R'
292,ZBLL,Pi,Checkers,(U') R' D' F2 DU R D' R' F2 R2 U' R' DU' R' ,True,google.com,Zbll Pi Checkers: (U') R' D' F2 DU R D' R' F2 R2 U' R' DU' R' ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R' D' F2 DU R D' R' F2 R2 U' R' DU' R' 
293,ZBLL,Pi,Checkers,R' F2 D R2 U' R2 D' M F2 r,True,google.com,Zbll Pi Checkers: R' F2 D R2 U' R2 D' M F2 r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F2 D R2 U' R2 D' M F2 r
294,ZBLL,Pi,Checkers,(U) R' U L U R' D' R U2 R' D R2 U L',True,google.com,Zbll Pi Checkers: (U) R' U L U R' D' R U2 R' D R2 U L',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) R' U L U R' D' R U2 R' D R2 U L'
295,ZBLL,Pi,Checkers,(U') R F U R2 U2 R2 U R2 U R2 F' R',True,google.com,Zbll Pi Checkers: (U') R F U R2 U2 R2 U R2 U R2 F' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R F U R2 U2 R2 U R2 U R2 F' R'
296,ZBLL,Pi,Checkers,(U') R' U' F U' R2 U R2 U F' R2 U2 R',True,google.com,Zbll Pi Checkers: (U') R' U' F U' R2 U R2 U F' R2 U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R' U' F U' R2 U R2 U F' R2 U2 R'
297,ZBLL,Pi,Checkers,(U') L' U' L U' L' U2 L2 F l' U' L' U l F',True,google.com,Zbll Pi Checkers: (U') L' U' L U' L' U2 L2 F l' U' L' U l F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') L' U' L U' L' U2 L2 F l' U' L' U l F'
298,ZBLL,Pi,Checkers,(U) F U R U' R' U R U2 R' U' R U R' F',True,google.com,Zbll Pi Checkers: (U) F U R U' R' U R U2 R' U' R U R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) F U R U' R' U R U2 R' U' R U R' F'
299,ZBLL,Pi,Checkers,(U) F R2 U' R2 U R2 U S R2 f',True,google.com,Zbll Pi Checkers: (U) F R2 U' R2 U R2 U S R2 f',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) F R2 U' R2 U R2 U S R2 f'
300,ZBLL,Pi,Checkers,(U2) F R F' r D U R' U R D' R' U2 r',True,google.com,Zbll Pi Checkers: (U2) F R F' r D U R' U R D' R' U2 r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) F R F' r D U R' U R D' R' U2 r'
301,ZBLL,Pi,Checkers,(U2) R' B' U' R2 U2 R2 U' R2 U' R2 B R ,True,google.com,Zbll Pi Checkers: (U2) R' B' U' R2 U2 R2 U' R2 U' R2 B R ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' B' U' R2 U2 R2 U' R2 U' R2 B R 
302,ZBLL,Pi,Checkers,(U) R U B' U R2 U' R2 U' B R2 U2 R,True,google.com,Zbll Pi Checkers: (U) R U B' U R2 U' R2 U' B R2 U2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) R U B' U R2 U' R2 U' B R2 U2 R
303,ZBLL,Pi,Slash,(U2) R U2 R' F R' F r U r' F2 R F' ,True,google.com,Zbll Pi Slash: (U2) R U2 R' F R' F r U r' F2 R F' ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R U2 R' F R' F r U r' F2 R F' 
304,ZBLL,Pi,Slash,R' F R U R2 U' F' U R U' R U f R f' ,True,google.com,Zbll Pi Slash: R' F R U R2 U' F' U R U' R U f R f' ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R U R2 U' F' U R U' R U f R f' 
305,ZBLL,Pi,Slash,R U' F R' U F R F2 R2 F R U' F' ,True,google.com,Zbll Pi Slash: R U' F R' U F R F2 R2 F R U' F' ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' F R' U F R F2 R2 F R U' F' 
306,ZBLL,Pi,Slash,(U') M F R' U2 F R F2 R' F' U2 F' r (U') R' U2 R' B2 R2 U R' U R U' R2 B2 R2,True,google.com,Zbll Pi Slash: (U') M F R' U2 F R F2 R' F' U2 F' r (U') R' U2 R' B2 R2 U R' U R U' R2 B2 R2,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') M F R' U2 F R F2 R' F' U2 F' r (U') R' U2 R' B2 R2 U R' U R U' R2 B2 R2
307,ZBLL,Pi,Slash,(U') R U R' U F2 R U2 R' U2 R' F2 R,True,google.com,Zbll Pi Slash: (U') R U R' U F2 R U2 R' U2 R' F2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R U R' U F2 R U2 R' U2 R' F2 R
308,ZBLL,Pi,Slash,(U) F U R U r' F R' F' r F' r' F r ,True,google.com,Zbll Pi Slash: (U) F U R U r' F R' F' r F' r' F r ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U) F U R U r' F R' F' r F' r' F r 
309,ZBLL,Pi,Slash,(U2) r' F2 r F' r U' R' U' R U2 r' F ,True,google.com,Zbll Pi Slash: (U2) r' F2 r F' r U' R' U' R U2 r' F ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) r' F2 r F' r U' R' U' R U2 r' F 
310,ZBLL,Pi,Slash,(U') f R' f' U' R' U R' U' F U R2 U' R' F' R,True,google.com,Zbll Pi Slash: (U') f R' f' U' R' U R' U' F U R2 U' R' F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') f R' f' U' R' U R' U' F U R2 U' R' F' R
311,ZBLL,Pi,Slash,r' F U2 F R F2 R' F' U2 R F' M' (U') R2 B2 R2 U R' U' R U' R2 B2 R U2 R (U') F' U R' F U' R' F' R2 F2 R' F' U R,True,google.com,Zbll Pi Slash: r' F U2 F R F2 R' F' U2 R F' M' (U') R2 B2 R2 U R' U' R U' R2 B2 R U2 R (U') F' U R' F U' R' F' R2 F2 R' F' U R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' F U2 F R F2 R' F' U2 R F' M' (U') R2 B2 R2 U R' U' R U' R2 B2 R U2 R (U') F' U R' F U' R' F' R2 F2 R' F' U R
312,ZBLL,Pi,Slash,(U2) F U R' F' R2 F2 R' F' U' R F' U R',True,google.com,Zbll Pi Slash: (U2) F U R' F' R2 F2 R' F' U' R F' U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) F U R' F' R2 F2 R' F' U' R F' U R'
313,ZBLL,Pi,Slash,(U') R' U' R U' B2 R' U2 R U2 R B2 R',True,google.com,Zbll Pi Slash: (U') R' U' R U' B2 R' U2 R U2 R B2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R' U' R U' B2 R' U2 R U2 R B2 R'
314,ZBLL,Pi,Slash,(U2) R' F2 R U2 R U2 R' F2 U' R U' R',True,google.com,Zbll Pi Slash: (U2) R' F2 R U2 R U2 R' F2 U' R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' F2 R U2 R U2 R' F2 U' R U' R'
315,ZBLL,Pi,Backslash,(U2) r' F2 r F' r U' R' U' R U2 r' F ,True,google.com,Zbll Pi Backslash: (U2) r' F2 r F' r U' R' U' R U2 r' F ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) r' F2 r F' r U' R' U' R U2 r' F 
316,ZBLL,Pi,Backslash,(U') f R' f' U' R' U R' U' F U R2 U' R' F' R,True,google.com,Zbll Pi Backslash: (U') f R' f' U' R' U R' U' F U R2 U' R' F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') f R' f' U' R' U R' U' F U R2 U' R' F' R
317,ZBLL,Pi,Backslash,r' F U2 F R F2 R' F' U2 R F' M' (U') R2 B2 R2 U R' U' R U' R2 B2 R U2 R (U') F' U R' F U' R' F' R2 F2 R' F' U R,True,google.com,Zbll Pi Backslash: r' F U2 F R F2 R' F' U2 R F' M' (U') R2 B2 R2 U R' U' R U' R2 B2 R U2 R (U') F' U R' F U' R' F' R2 F2 R' F' U R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' F U2 F R F2 R' F' U2 R F' M' (U') R2 B2 R2 U R' U' R U' R2 B2 R U2 R (U') F' U R' F U' R' F' R2 F2 R' F' U R
318,ZBLL,Pi,Backslash,(U2) F U R' F' R2 F2 R' F' U' R F' U R',True,google.com,Zbll Pi Backslash: (U2) F U R' F' R2 F2 R' F' U' R F' U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) F U R' F' R2 F2 R' F' U' R F' U R'
319,ZBLL,Pi,Backslash,(U') R' U' R U' B2 R' U2 R U2 R B2 R',True,google.com,Zbll Pi Backslash: (U') R' U' R U' B2 R' U2 R U2 R B2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R' U' R U' B2 R' U2 R U2 R B2 R'
320,ZBLL,Pi,Backslash,(U2) R' F2 R U2 R U2 R' F2 U' R U' R',True,google.com,Zbll Pi Backslash: (U2) R' F2 R U2 R U2 R' F2 U' R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' F2 R U2 R U2 R' F2 U' R U' R'
321,ZBLL,Pi,Backslash,(U') R B2 R' U R2 B2 R' U' R' U' R2 B2 R2,True,google.com,Zbll Pi Backslash: (U') R B2 R' U R2 B2 R' U' R' U' R2 B2 R2,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R B2 R' U R2 B2 R' U' R' U' R2 B2 R2
322,ZBLL,Pi,Backslash,(U') R U2 R' U' R U' R2 U r B' R B r',True,google.com,Zbll Pi Backslash: (U') R U2 R' U' R U' R2 U r B' R B r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') R U2 R' U' R U' R2 U r B' R B r'
323,ZBLL,Pi,Backslash,(U2) R' F2 R F' r U' r' F M' U r' F2 R F' ,True,google.com,Zbll Pi Backslash: (U2) R' F2 R F' r U' r' F M' U r' F2 R F' ,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' F2 R F' r U' r' F M' U r' F2 R F' 
324,ZBLL,Pi,Backslash,(U') F U R U' R' U R U' R2 F' R U R U' R',True,google.com,Zbll Pi Backslash: (U') F U R U' R' U R U' R2 F' R U R U' R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') F U R U' R' U R U' R2 F' R U R U' R'
325,ZBLL,Pi,Backslash,(U') M F R' F' r U2 R U' R' U R U2 R',True,google.com,Zbll Pi Backslash: (U') M F R' F' r U2 R U' R' U R U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U') M F R' F' r U2 R U' R' U R U2 R'
326,ZBLL,Pi,Backslash,(U2) R' U2 R U R' U' R U F R' U R U' F',True,google.com,Zbll Pi Backslash: (U2) R' U2 R U R' U' R U F R' U R U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=(U2) R' U2 R U R' U' R U F R' U R U' F'
327,1LLL,,cp solved,F U' R2 D R' U' R D' R2 U F',True,google.com,1Lll Cp Solved: F U' R2 D R' U' R D' R2 U F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U' R2 D R' U' R D' R2 U F'
328,1LLL,,cp solved,F U' R2 D R' U2 R D' R2 U F',True,google.com,1Lll Cp Solved: F U' R2 D R' U2 R D' R2 U F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U' R2 D R' U2 R D' R2 U F'
329,1LLL,,cp solved,F R' F' R U R U' R' U' R U' L' U R' U' L,True,google.com,1Lll Cp Solved: F R' F' R U R U' R' U' R U' L' U R' U' L,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F' R U R U' R' U' R U' L' U R' U' L
330,1LLL,,cp solved,R U' R' U' R U R2 F R2 U R' U' R' F' R,True,google.com,1Lll Cp Solved: R U' R' U' R U R2 F R2 U R' U' R' F' R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' R' U' R U R2 F R2 U R' U' R' F' R
331,1LLL,,cp solved,L' U R U' L U R' U R U R' U' R' F R F',True,google.com,1Lll Cp Solved: L' U R U' L U R' U R U R' U' R' F R F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=L' U R U' L U R' U R U R' U' R' F R F'
332,1LLL,,cp solved,R' F R U R U' R2 F' R2 U' R' U R U R',True,google.com,1Lll Cp Solved: R' F R U R U' R2 F' R2 U' R' U R U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R U R U' R2 F' R2 U' R' U R U R'
333,1LLL,,cp solved,L' U' L U L F' L' F,True,google.com,1Lll Cp Solved: L' U' L U L F' L' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=L' U' L U L F' L' F
334,1LLL,,cp solved,F' L F L' U' L' U L,True,google.com,1Lll Cp Solved: F' L F L' U' L' U L,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' L F L' U' L' U L
335,1LLL,,cp solved,F R U' R' U' R U R' F',True,google.com,1Lll Cp Solved: F R U' R' U' R U R' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R U' R' U' R U R' F'
336,1LLL,,cp solved,F' L' U L U L' U' L F,True,google.com,1Lll Cp Solved: F' L' U L U L' U' L F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' L' U L U L' U' L F
337,1LLL,,cp solved,F U' R2 D R' U R D' R2 U F',True,google.com,1Lll Cp Solved: F U' R2 D R' U R D' R2 U F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F U' R2 D R' U R D' R2 U F'
338,,OLL,cp solved,R U R' U R U' R' U R U2 R',True,google.com,Oll Cp Solved: R U R' U R U' R' U R U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U R U' R' U R U2 R'
339,,OLL,cp solved,R' U2 R2 U R2' U R2 U2 R',True,google.com,Oll Cp Solved: R' U2 R2 U R2' U R2 U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' U2 R2 U R2' U R2 U2 R'
340,,OLL,cp solved,R2 D R' U2 R D' R' U2 R',True,google.com,Oll Cp Solved: R2 D R' U2 R D' R' U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R2 D R' U2 R D' R' U2 R'
341,,OLL,cp solved,R' F' r U R U' r' F,True,google.com,Oll Cp Solved: R' F' r U R U' r' F,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F' r U R U' r' F
342,,OLL,cp solved,F' r U R' U' r' F R,True,google.com,Oll Cp Solved: F' r U R' U' r' F R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F' r U R' U' r' F R
343,,OLL,cp solved,r' F' r U' r' F2 r,True,google.com,Oll Cp Solved: r' F' r U' r' F2 r,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=r' F' r U' r' F2 r
344,,OLL,cp solved,R U R' U R U2 R',True,google.com,Oll Cp Solved: R U R' U R U2 R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U R' U R U2 R'
345,,OLL,cp solved,R' F R S R' F' R S',True,google.com,Oll Cp Solved: R' F R S R' F' R S',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F R S R' F' R S'
346,,OLL,cp solved,R U' R' S' R U R' S,True,google.com,Oll Cp Solved: R U' R' S' R U R' S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' R' S' R U R' S
347,,OLL,cp solved,R U2 (R2 F R F') U2 (R' F R F'),True,google.com,Oll Cp Solved: R U2 (R2 F R F') U2 (R' F R F'),http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U2 (R2 F R F') U2 (R' F R F')
348,,OLL,cp solved,R U' R2' D' r U r' D R2 U R',True,google.com,Oll Cp Solved: R U' R2' D' r U r' D R2 U R',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R U' R2' D' r U r' D R2 U R'
349,,OLL,cp solved,R' F2 R2 U2 R' F R U2 R2 F2 R,True,google.com,Oll Cp Solved: R' F2 R2 U2 R' F R U2 R2 F2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F2 R2 U2 R' F R U2 R2 F2 R
350,,OLL,cp solved,R' F2 R2 U2' R' F' R U2' R2' F2 R,True,google.com,Oll Cp Solved: R' F2 R2 U2' R' F' R U2' R2' F2 R,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=R' F2 R2 U2' R' F' R U2' R2' F2 R
351,,OLL,cp solved,F R' F' R U S' R U' R' S,True,google.com,Oll Cp Solved: F R' F' R U S' R U' R' S,http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F R' F' R U S' R U' R' S
352,,OLL,cp solved,F S' R U' R' S R U2' R' U' F',True,google.com,Oll Cp Solved: F S' R U' R' S R U2' R' U' F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=F S' R U' R' S R U2' R' U' F'
353,,OLL,cp solved,S' R U R' S U' R' F R F',True,google.com,Oll Cp Solved: S' R U R' S U' R' F R F',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' R U R' S U' R' F R F'
354,,OLL,cp solved,S' R U R' S U' M' U R U' r',True,google.com,Oll Cp Solved: S' R U R' S U' M' U R U' r',http://cube.rider.biz/visualcube.php?fmt=svg&bg=silver&view=plan&stage=zbll&case=S' R U R' S U' M' U R U' r'
